asignatura|tema|año|convocatoria|ejercicio|tipo_ejercicio
química|reactividad orgánica|2011|Reserva 3|Ejercicio 4, Opción B
química|reactividad orgánica|2011|Reserva 4|Ejercicio 4, Opción A
química|reactividad orgánica|2011|Septiembre|Ejercicio 4, Opción A
química|reactividad orgánica|2012|Reserva 1|Ejercicio 4, Opción B
química|reactividad orgánica|2012|Reserva 2|Ejercicio 4, Opción A
química|reactividad orgánica|2012|Reserva 3|Ejercicio 4, Opción A
química|reactividad orgánica|2012|Reserva 4|Ejercicio 4, Opción A
química|reactividad orgánica|2012|Septiembre|Ejercicio 4, Opción B
química|reactividad orgánica|2017|Junio|Ejercicio 4, Opción A
química|reactividad orgánica|2017|Reserva1|Ejercicio 4, Opción A
química|reactividad orgánica|2017|Reserva 1|Ejercicio 4, Opción B
química|reactividad orgánica|2017|Reserva 2|Ejercicio 4, Opción A
química|reactividad orgánica|2017|Reserva 2|Ejercicio 4, Opción B
química|reactividad orgánica|2017|Reserva 3|Ejercicio 4, Opción B
química|reactividad orgánica|2017|Reserva 4|Ejercicio 4, Opción A
química|reactividad orgánica|2017|Reserva 4|Ejercicio 4, Opción B
química|reactividad orgánica|2017|Septiembre|Ejercicio 4, Opción A
química|reactividad orgánica|2019|Junio|Ejercicio 4, Opción A
química|reactividad orgánica|2019|Junio|Ejercicio 4, Opción B
química|reactividad orgánica|2019|Reserva 1|Ejercicio 4, Opción A
química|reactividad orgánica|2019|Reserva 2|Ejercicio 4, Opción A
química|reactividad orgánica|2019|Reserva 2|Ejercicio 4, Opción B
química|reactividad orgánica|2019|Reserva 3|Ejercicio 4, Opción B
química|reactividad orgánica|2019|Reserva 4|Ejercicio 4, Opción A
química|reactividad orgánica|2019|Septiembre|Ejercicio 4, Opción A
química|reactividad orgánica|2019|Septiembre|Ejercicio 4, Opción B
química|reactividad orgánica|2020|Junio|Ejercicio B6
química|reactividad orgánica|2020|Reserva 1|Ejercicio B6
química|reactividad orgánica|2020|Reserva 2|Ejercicio B6
química|reactividad orgánica|2020|Reserva 3|Ejercicio B6
química|reactividad orgánica|2020|Reserva 4|Ejercicio B4
química|reactividad orgánica|2020|Septiembre|Ejercicio B4
química|reactividad orgánica|2018|Junio|Ejercicio 4, Opción A
química|reactividad orgánica|2018|Reserva 1|Ejercicio 4, Opción A
química|reactividad orgánica|2018|Reserva 1|Ejercicio 4, Opción B
química|reactividad orgánica|2018|Reserva 2|Ejercicio 4, Opción A
química|reactividad orgánica|2018|Reserva 3|Ejercicio 4, Opción A
química|reactividad orgánica|2018|Reserva 3|Ejercicio 4, Opción B
química|reactividad orgánica|2018|Reserva 4|Ejercicio 4, Opción B
química|reactividad orgánica|2018|Septiembre|Ejercicio 4, Opción A
química|reactividad orgánica|2018|Septiembre|Ejercicio 4, Opción B
química|reactividad orgánica|2005|Junio|Ejercicio 4, Opción B
química|reactividad orgánica|2005|Reserva 2|Ejercicio 4, Opción A
química|reactividad orgánica|2005|Reserva 2|Ejercicio 3, Opción B
química|reactividad orgánica|2005|Reserva 3|Ejercicio 4, Opción A
química|reactividad orgánica|2005|Reserva 4|Ejercicio 4, Opción A
química|reactividad orgánica|2005|Septiembre|Ejercicio 4, Opción A
química|reactividad orgánica|2023|Junio|Ejercicio B6
química|reactividad orgánica|2023|Reserva 1|Ejercicio B4
química|reactividad orgánica|2023|Reserva 2|Ejercicio B4
química|reactividad orgánica|2023|Reserva 3|Ejercicio B6
química|reactividad orgánica|2023|Reserva 4|Ejercicio B6
química|reactividad orgánica|2023|Julio|Ejercicio B6
química|reactividad orgánica|2002|Junio|Ejercicio 4, Opción A
química|reactividad orgánica|2002|Reserva 1|Ejercicio 4, Opción A
química|reactividad orgánica|2002|Reserva 3|Ejercicio 4, Opción B
química|reactividad orgánica|2002|Reserva 4|Ejercicio 4, Opción A
química|reactividad orgánica|2002|Septiembre|Ejercicio 4, Opción B
química|reactividad orgánica|2025|Junio|Ejercicio 4B
química|reactividad orgánica|2025|Reserva 1|Ejercicio 4B
química|reactividad orgánica|2025|Reserva 2|Ejercicio 4B
química|reactividad orgánica|2025|Julio|Ejercicio 4B
química|reactividad orgánica|2003|Junio|Ejercicio 4, Opción A
química|reactividad orgánica|2003|Reserva 1|Ejercicio 4, Opción A
química|reactividad orgánica|2003|Reserva 2|Ejercicio 4, Opción B
química|reactividad orgánica|2003|Reserva 3|Ejercicio 4, Opción B
química|reactividad orgánica|2003|Septiembre|Ejercicio 4, Opción A
química|reactividad orgánica|2010|Reserva 1|Ejercicio 4, Opción B
química|reactividad orgánica|2010|Reserva 2|Ejercicio 4, Opción B
química|reactividad orgánica|2010|Reserva 3|Ejercicio 4, Opción A
química|reactividad orgánica|2010|Reserva 4|Ejercicio 4, Opción A
química|reactividad orgánica|2010|Septiembre|Ejercicio 4, Opción A
química|reactividad orgánica|2024|Junio|Ejercicio B6
química|reactividad orgánica|2024|Reserva 1|Ejercicio B4
química|reactividad orgánica|2024|Reserva 2|Ejercicio B6
química|reactividad orgánica|2024|Reserva 3|Ejercicio B4
química|reactividad orgánica|2024|Reserva 4|Ejercicio B6
química|reactividad orgánica|2024|Julio|Ejercicio B6
química|reactividad orgánica|2007|Junio|Ejercicio 4, Opción B
química|reactividad orgánica|2007|Reserva 1|Ejercicio 4, Opción A
química|reactividad orgánica|2007|Reserva 2|Ejercicio 4, Opción B
química|reactividad orgánica|2007|Reserva 3|Ejercicio 4, Opción A
química|reactividad orgánica|2007|Reserva 4|Ejercicio 4, Opción A
química|formulación|2015|Junio|Ejercicio 1, Opción A
química|formulación|2015|Junio|Ejercicio 1, Opción B
química|formulación|2015|Reserva 1|Ejercicio 1, Opción A
química|formulación|2015|Reserva 1|Ejercicio 1, Opción B
química|formulación|2015|Reserva 2|Ejercicio 1, Opción A
química|formulación|2015|Reserva 2|Ejercicio 1, Opción B
química|formulación|2015|Reserva 3|Ejercicio 1, Opción A
química|formulación|2015|Reserva 3|Ejercicio 1, Opción B
química|formulación|2015|Reserva 4|Ejercicio 1, Opción A
química|formulación|2015|Reserva 4|Ejercicio 1, Opción B
química|formulación|2015|Septiembre|Ejercicio 1, Opción A
química|formulación|2015|Septiembre|Ejercicio 1, Opción B
química|formulación|2025|Junio|Ejercicio 4A
química|formulación|2025|Reserva 1|Ejercicio 4A
química|formulación|2025|Reserva 2|Ejercicio 4A
química|formulación|2025|Julio|Ejercicio 4A
química|formulación|2008|Junio|Ejercicio 1, Opción A
química|formulación|2008|Junio|Ejercicio 1, Opción B
química|formulación|2008|Reserva 1|Ejercicio 1, Opción A
química|formulación|2008|Reserva 1|Ejercicio 1, Opción B
química|formulación|2008|Reserva 2|Ejercicio 1, Opción A
química|formulación|2008|Reserva 2|Ejercicio 1, Opción B
química|formulación|2008|Reserva 3|Ejercicio 1, Opción A
química|formulación|2008|Reserva 3|Ejercicio 1, Opción B
química|formulación|2008|Reserva 4|Ejercicio 1, Opción A
química|formulación|2008|Reserva 4|Ejercicio 1, Opción B
química|formulación|2008|Septiembre|Ejercicio 1, Opción A
química|formulación|2008|Septiembre|Ejercicio 1, Opción B
química|formulación|2004|Junio|Ejercicio 1, Opción A
química|formulación|2004|Junio|Ejercicio 1, Opción B
química|formulación|2004|Reserva 1|Ejercicio 1, Opción A
química|formulación|2004|Reserva 1|Ejercicio 1, Opción B
química|formulación|2004|Reserva 2|Ejercicio 1, Opción A
química|formulación|2004|Reserva 2|Ejercicio 1, Opción B
química|formulación|2004|Reserva 3|Ejercicio 1, Opción A
química|formulación|2004|Reserva 3|Ejercicio 1, Opción B
química|formulación|2004|Reserva 4|Ejercicio 1, Opción A
química|formulación|2004|Reserva 4|Ejercicio 1, Opción B
química|formulación|2004|Septiembre|Ejercicio 1, Opción A
química|formulación|2004|Septiembre|Ejercicio 1, Opción B
química|formulación|2019|Junio|Ejercicio 1, Opción A
química|formulación|2019|Junio|Ejercicio 1, Opción B
química|formulación|2019|Reserva 1|Ejercicio 1, Opción A
química|formulación|2019|Reserva 1|Ejercicio 1, Opción B
química|formulación|2019|Reserva 2|Ejercicio 1, Opción A
química|formulación|2019|Reserva 2|Ejercicio 1, Opción B
química|formulación|2019|Reserva 3|Ejercicio 1, Opción A
química|formulación|2019|Reserva 3|Ejercicio 1, Opción B
química|formulación|2019|Reserva 4|Ejercicio 1, Opción A
química|formulación|2019|Reserva 4|Ejercicio 1, Opción B
química|formulación|2019|Septiembre|Ejercicio 1, Opción A
química|formulación|2019|Septiembre|Ejercicio 1, Opción B
química|formulación|2005|Junio|Ejercicio 1, Opción A
química|formulación|2005|Junio|Ejercicio 1, Opción B
química|formulación|2005|Reserva 1|Ejercicio 1, Opción A
química|formulación|2005|Reserva 1|Ejercicio 1, Opción B
química|formulación|2005|Reserva 2|Ejercicio 1, Opción A
química|formulación|2005|Reserva 2|Ejercicio 1, Opción B
química|formulación|2005|Reserva 3|Ejercicio 1, Opción A
química|formulación|2005|Reserva 3|Ejercicio 1, Opción B
química|formulación|2005|Reserva 4|Ejercicio 1, Opción A
química|formulación|2005|Reserva 4|Ejercicio 1, Opción B
química|formulación|2005|Septiembre|Ejercicio 1, Opción A
química|formulación|2005|Septiembre|Ejercicio 1, Opción B
química|formulación|2007|Junio|Ejercicio 1, Opción A
química|formulación|2007|Junio|Ejercicio 1, Opción B
química|formulación|2007|Reserva 1|Ejercicio 1, Opción A
química|formulación|2007|Reserva 1|Ejercicio 1, Opción B
química|formulación|2007|Reserva 2|Ejercicio 1, Opción A
química|formulación|2007|Reserva 2|Ejercicio 1, Opción B
química|formulación|2007|Reserva 3|Ejercicio 1, Opción A
química|formulación|2007|Reserva 3|Ejercicio 1, Opción B
química|formulación|2007|Reserva 4|Ejercicio 1, Opción A
química|formulación|2007|Reserva 4|Ejercicio 1, Opción B
química|formulación|2007|Septiembre|Ejercicio 1, Opción A
química|formulación|2007|Septiembre|Ejercicio 1, Opción B
química|formulación|2021|Junio|Ejercicio A1
química|formulación|2021|Junio|Ejercicio A2
química|formulación|2021|Julio|Ejercicio A1
química|formulación|2021|Julio|Ejercicio A2
química|formulación|2021|Reserva 1|Ejercicio A1
química|formulación|2021|Reserva 1|Ejercicio A2
química|formulación|2021|Reserva 2|Ejercicio A1
química|formulación|2021|Reserva 2|Ejercicio A2
química|formulación|2021|Reserva 3|Ejercicio A1
química|formulación|2021|Reserva 3|Ejercicio A2
química|formulación|2021|Reserva 4|Ejercicio A1
química|formulación|2021|Reserva 4|Ejercicio A2
química|formulación|2024|Junio|Ejercicio A1
química|formulación|2024|Junio|Ejercicio A2
química|formulación|2024|Reserva 1|Ejercicio A1
química|formulación|2024|Reserva 1|Ejercicio A2
química|formulación|2024|Reserva 2|Ejercicio A1
química|formulación|2024|Reserva 2|Ejercicio A2
química|formulación|2024|Reserva 3|Ejercicio A1
química|formulación|2024|Reserva 3|Ejercicio A2
química|formulación|2024|Reserva 4|Ejercicio A1
química|formulación|2024|Reserva 4|Ejercicio A2
química|formulación|2024|Julio|Ejercicio A1
química|formulación|2024|Julio|Ejercicio A2
química|formulación|2024|Junio|Ejercicio A1
química|formulación|2024|Junio|Ejercicio A2
química|formulación|2024|Reserva 1|Ejercicio A1
química|formulación|2024|Reserva 1|Ejercicio A2
química|formulación|2024|Reserva 2|Ejercicio A1
química|formulación|2024|Reserva 2|Ejercicio A2
química|formulación|2024|Reserva 3|Ejercicio A1
química|formulación|2024|Reserva 3|Ejercicio A2
química|formulación|2024|Reserva 4|Ejercicio A1
química|formulación|2024|Reserva 4|Ejercicio A2
química|formulación|2024|Julio|Ejercicio A1
química|formulación|2024|Julio|Ejercicio A2
química|formulación|2020|Junio|Ejercicio A1
química|formulación|2020|Junio|Ejercicio A2
química|formulación|2020|Reserva 1|Ejercicio A1
química|formulación|2020|Reserva 1|Ejercicio A2
química|formulación|2020|Reserva 2|Ejercicio A1
química|formulación|2020|Reserva 2|Ejercicio A2
química|formulación|2020|Reserva 3|Ejercicio A1
química|formulación|2020|Reserva 3|Ejercicio A2
química|formulación|2020|Reserva 4|Ejercicio A1
química|formulación|2020|Reserva 4|Ejercicio A2
química|formulación|2020|Septiembre|Ejercicio A1
química|formulación|2020|Septiembre|Ejercicio A2
química|formulación|2000|Junio|Ejercicio 1, Opción A
química|formulación|2000|Junio|Ejercicio 1, Opción B
química|formulación|2000|Reserva 1|Ejercicio 1, Opción A
química|formulación|2000|Reserva 1|Ejercicio 1, Opción B
química|formulación|2000|Reserva 2|Ejercicio 1, Opción A
química|formulación|2000|Reserva 2|Ejercicio 1, Opción B
química|formulación|2000|Reserva 3|Ejercicio 1, Opción A
química|formulación|2000|Reserva 3|Ejercicio 1, Opción B
química|formulación|2000|Reserva 4|Ejercicio 1, Opción A
química|formulación|2000|Reserva 4|Ejercicio 1, Opción B
química|formulación|2000|Septiembre|Ejercicio 1, Opción A
química|formulación|2000|Septiembre|Ejercicio 1, Opción B
química|formulación|2018|Junio|Ejercicio 1, Opción A
química|formulación|2018|Junio|Ejercicio 1, Opción B
química|formulación|2018|Reserva 1|Ejercicio 1, Opción A
química|formulación|2018|Reserva 1|Ejercicio 1, Opción B
química|formulación|2018|Reserva 2|Ejercicio 1, Opción A
química|formulación|2018|Reserva 2|Ejercicio 1, Opción B
química|formulación|2018|Reserva 3|Ejercicio 1, Opción A
química|formulación|2018|Reserva 3|Ejercicio 1, Opción B
química|formulación|2018|Reserva 4|Ejercicio 1, Opción A
química|formulación|2018|Reserva 4|Ejercicio 1, Opción B
química|formulación|2018|Septiembre|Ejercicio 1, Opción A
química|formulación|2018|Septiembre|Ejercicio 1, Opción B
química|formulación|2013|Junio|Ejercicio 1, Opción A
química|formulación|2013|Junio|Ejercicio 1, Opción B
química|formulación|2013|Reserva 1|Ejercicio 1, Opción A
química|formulación|2013|Reserva 1|Ejercicio 1, Opción B
química|formulación|2013|Reserva 2|Ejercicio 1, Opción A
química|formulación|2013|Reserva 2|Ejercicio 1, Opción B
química|formulación|2013|Reserva 3|Ejercicio 1, Opción A
química|formulación|2013|Reserva 3|Ejercicio 1, Opción B
química|formulación|2013|Reserva 4|Ejercicio 1, Opción A
química|formulación|2013|Reserva 4|Ejercicio 1, Opción B
química|formulación|2013|Septiembre|Ejercicio 1, Opción A
química|formulación|2013|Septiembre|Ejercicio 1, Opción B
química|formulación|2022|Junio|Ejercicio A1
química|formulación|2022|Junio|Ejercicio A2
química|formulación|2022|Reserva 1|Ejercicio A1
química|formulación|2022|Reserva 1|Ejercicio A2
química|formulación|2022|Reserva 2|Ejercicio A1
química|formulación|2022|Reserva 2|Ejercicio A2
química|formulación|2022|Reserva 3|Ejercicio A1
química|formulación|2022|Reserva 3|Ejercicio A2
química|formulación|2022|Reserva 4|Ejercicio A1
química|formulación|2022|Reserva 4|Ejercicio A2
química|formulación|2022|Julio|Ejercicio A1
química|formulación|2022|Julio|Ejercicio A2
química|formulación|2017|Junio|Ejercicio 1, Opción A
química|formulación|2017|Junio|Ejercicio 1, Opción B
química|formulación|2017|Reserva 1|Ejercicio 1, Opción A
química|formulación|2017|Reserva 1|Ejercicio 1, Opción B
química|formulación|2017|Reserva 2|Ejercicio 1, Opción A
química|formulación|2017|Reserva 2|Ejercicio 1, Opción B
química|formulación|2017|Reserva 3|Ejercicio 1, Opción A
química|formulación|2017|Reserva 3|Ejercicio 1, Opción B
química|formulación|2017|Reserva 4|Ejercicio 1, Opción A
química|formulación|2017|Reserva 4|Ejercicio 1, Opción B
química|formulación|2017|Septiembre|Ejercicio 1, Opción A
química|formulación|2017|Septiembre|Ejercicio 1, Opción B
química|formulación|2002|Junio|Ejercicio 1, Opción A
química|formulación|2002|Junio|Ejercicio 1, Opción B
química|formulación|2002|Reserva 1|Ejercicio 1, Opción A
química|formulación|2002|Reserva 1|Ejercicio 1, Opción B
química|formulación|2002|Reserva 2|Ejercicio 1, Opción A
química|formulación|2002|Reserva 2|Ejercicio 1, Opción B
química|formulación|2002|Reserva 3|Ejercicio 1, Opción A
química|formulación|2002|Reserva 3|Ejercicio 1, Opción B
química|formulación|2002|Reserva 4|Ejercicio 1, Opción A
química|formulación|2002|Reserva 4|Ejercicio 1, Opción B
química|formulación|2002|Septiembre|Ejercicio 1, Opción A
química|formulación|2002|Septiembre|Ejercicio 1, Opción B
química|formulación|2011|Junio|Ejercicio 1, Opción A
química|formulación|2011|Junio|Ejercicio 1, Opción B
química|formulación|2011|Reserva 1|Ejercicio 1, Opción A
química|formulación|2011|Reserva 1|Ejercicio 1, Opción B
química|formulación|2011|Reserva 2|Ejercicio 1, Opción A
química|formulación|2011|Reserva 2|Ejercicio 1, Opción B
química|formulación|2011|Reserva 3|Ejercicio 1, Opción A
química|formulación|2011|Reserva 3|Ejercicio 1, Opción B
química|formulación|2011|Reserva 4|Ejercicio 1, Opción A
química|formulación|2011|Reserva 4|Ejercicio 1, Opción B
química|formulación|2011|Septiembre|Ejercicio 1, Opción A
química|formulación|2011|Septiembre|Ejercicio 1, Opción B
química|formulación|2006|Junio|Ejercicio 1, Opción A
química|formulación|2006|Junio|Ejercicio 1, Opción B
química|formulación|2006|Reserva 1|Ejercicio 1, Opción A
química|formulación|2006|Reserva 1|Ejercicio 1, Opción B
química|formulación|2006|Reserva 2|Ejercicio 1, Opción A
química|formulación|2006|Reserva 2|Ejercicio 1, Opción B
química|formulación|2006|Reserva 3|Ejercicio 1, Opción A
química|formulación|2006|Reserva 3|Ejercicio 1, Opción B
química|formulación|2006|Reserva 4|Ejercicio 1, Opción A
química|formulación|2006|Reserva 4|Ejercicio 1, Opción B
química|formulación|2006|Septiembre|Ejercicio 1, Opción A
química|formulación|2006|Septiembre|Ejercicio 1, Opción B
química|formulación|2012|Junio|Ejercicio 1, Opción A
química|formulación|2012|Junio|Ejercicio 1, Opción B
química|formulación|2012|Reserva 1|Ejercicio 1, Opción A
química|formulación|2012|Reserva 1|Ejercicio 1, Opción B
química|formulación|2012|Reserva 2|Ejercicio 1, Opción A
química|formulación|2012|Reserva 2|Ejercicio 1, Opción B
química|formulación|2012|Reserva 3|Ejercicio 1, Opción A
química|formulación|2012|Reserva 3|Ejercicio 1, Opción B
química|formulación|2012|Reserva 4|Ejercicio 1, Opción A
química|formulación|2012|Reserva 4|Ejercicio 1, Opción B
química|formulación|2012|Septiembre|Ejercicio 1, Opción A
química|formulación|2012|Septiembre|Ejercicio 1, Opción B
química|formulación|2016|Junio|Ejercicio 1, Opción A
química|formulación|2016|Junio|Ejercicio 1, Opción B
química|formulación|2016|Reserva 1|Ejercicio 1, Opción A
química|formulación|2016|Reserva 1|Ejercicio 1, Opción B
química|formulación|2016|Reserva 2|Ejercicio 1, Opción A
química|formulación|2016|Reserva 2|Ejercicio 1, Opción B
química|formulación|2016|Reserva 3|Ejercicio 1, Opción A
química|formulación|2016|Reserva 3|Ejercicio 1, Opción B
química|formulación|2016|Septiembre|Ejercicio 1, Opción A
química|formulación|2016|Septiembre|Ejercicio 1, Opción B
química|formulación|2014|Junio|Ejercicio 1, Opción A
química|formulación|2014|Junio|Ejercicio 1, Opción B
química|formulación|2014|Reserva 1|Ejercicio 1, Opción A
química|formulación|2014|Reserva 1|Ejercicio 1, Opción B
química|formulación|2014|Reserva 2|Ejercicio 1, Opción A
química|formulación|2014|Reserva 2|Ejercicio 1, Opción B
química|formulación|2014|Reserva 3|Ejercicio 1, Opción A
química|formulación|2014|Reserva 3|Ejercicio 1, Opción B
química|formulación|2014|Reserva 4|Ejercicio 1, Opción A
química|formulación|2014|Reserva 4|Ejercicio 1, Opción B
química|formulación|2014|Septiembre|Ejercicio 1, Opción A
química|formulación|2014|Septiembre|Ejercicio 1, Opción B
química|formulación|2001|Junio|Ejercicio 1, Opción A
química|formulación|2001|Junio|Ejercicio 1, Opción B
química|formulación|2001|Reserva 1|Ejercicio 1, Opción A
química|formulación|2001|Reserva 1|Ejercicio 1, Opción B
química|formulación|2001|Reserva 2|Ejercicio 1, Opción A
química|formulación|2001|Reserva 2|Ejercicio 1, Opción B
química|formulación|2001|Reserva 3|Ejercicio 1, Opción A
química|formulación|2001|Reserva 3|Ejercicio 1, Opción B
química|formulación|2001|Reserva 4|Ejercicio 1, Opción A
química|formulación|2001|Reserva 4|Ejercicio 1, Opción B
química|formulación|2001|Septiembre|Ejercicio 1, Opción A
química|formulación|2001|Septiembre|Ejercicio 1, Opción B
química|formulación|2010|Junio|Ejercicio 1, Opción A
química|formulación|2010|Junio|Ejercicio 1, Opción B
química|formulación|2010|Reserva 1|Ejercicio 1, Opción A
química|formulación|2010|Reserva 1|Ejercicio 1, Opción B
química|formulación|2010|Reserva 2|Ejercicio 1, Opción A
química|formulación|2010|Reserva 2|Ejercicio 1, Opción B
química|formulación|2010|Reserva 3|Ejercicio 1, Opción A
química|formulación|2010|Reserva 3|Ejercicio 1, Opción B
química|formulación|2010|Reserva 4|Ejercicio 1, Opción A
química|formulación|2010|Reserva 4|Ejercicio 1, Opción B
química|formulación|2010|Septiembre|Ejercicio 1, Opción A
química|formulación|2010|Septiembre|Ejercicio 1, Opción B
química|formulación|2003|Junio|Ejercicio 1, Opción A
química|formulación|2003|Junio|Ejercicio 1, Opción B
química|formulación|2003|Reserva 1|Ejercicio 1, Opción A
química|formulación|2003|Reserva 1|Ejercicio 1, Opción B
química|formulación|2003|Reserva 2|Ejercicio 1, Opción A
química|formulación|2003|Reserva 2|Ejercicio 1, Opción B
química|formulación|2003|Reserva 3|Ejercicio 1, Opción A
química|formulación|2003|Reserva 3|Ejercicio 1, Opción B
química|formulación|2003|Reserva 4|Ejercicio 1, Opción A
química|formulación|2003|Reserva 4|Ejercicio 1, Opción B
química|formulación|2003|Septiembre|Ejercicio 1, Opción A
química|formulación|2003|Septiembre|Ejercicio 1, Opción B
química|formulación|2009|Junio|Ejercicio 1, Opción A
química|formulación|2009|Junio|Ejercicio 1, Opción B
química|formulación|2009|Reserva 1|Ejercicio 1, Opción A
química|formulación|2009|Reserva 1|Ejercicio 1, Opción B
química|formulación|2009|Reserva 2|Ejercicio 1, Opción A
química|formulación|2009|Reserva 2|Ejercicio 1, Opción B
química|formulación|2009|Reserva 3|Ejercicio 1, Opción A
química|formulación|2009|Reserva 3|Ejercicio 1, Opción B
química|formulación|2009|Reserva 4|Ejercicio 1, Opción A
química|formulación|2009|Reserva 4|Ejercicio 1, Opción B
química|formulación|2009|Septiembre|Ejercicio 1, Opción A
química|formulación|2009|Septiembre|Ejercicio 1, Opción B
química|cantidad química|2005|Junio|Ejercicio 4, Opción A
química|cantidad química|2005|Reserva 1|Ejercicio 2, Opción B
química|cantidad química|2005|Reserva 1|Ejercicio 4, Opción B
química|cantidad química|2005|Reserva 2|Ejercicio 2, Opción B
química|cantidad química|2005|Reserva 3|Ejercicio 2, Opción B
química|cantidad química|2005|Reserva 3|Ejercicio 5, Opción B
química|cantidad química|2005|Reserva 4|Ejercicio 5, Opción A
química|cantidad química|2005|Reserva 4|Ejercicio 5, Opción B
química|cantidad química|2005|Septiembre|Ejercicio 6, Opción A
química|cantidad química|2005|Septiembre|Ejercicio 2, Opción B
química|cantidad química|2010|Junio|Ejercicio 2, Opción B
química|cantidad química|2010|Reserva 1|Ejercicio 5, Opción A
química|cantidad química|2010|Reserva 1|Ejercicio 5, Opción B
química|cantidad química|2010|Reserva 2|Ejercicio 4, Opción A
química|cantidad química|2010|Reserva 3|Ejercicio 2, Opción B
química|cantidad química|2010|Reserva 4|Ejercicio 2, Opción B
química|cantidad química|2010|Reserva 4|Ejercicio 5, Opción B
química|cantidad química|2010|Septiembre|Ejercicio 6, Opción A
química|cantidad química|2010|Septiembre|Ejercicio 2, Opción B
química|cantidad química|2006|Junio|Ejercicio 5, Opción A
química|cantidad química|2006|Junio|Ejercicio 5, Opción B
química|cantidad química|2006|Reserva 1|Ejercicio 2, Opción B
química|cantidad química|2006|Reserva 1|Ejercicio 5, Opción B
química|cantidad química|2006|Reserva 2|Ejercicio 2, Opción B
química|cantidad química|2006|Reserva 3|Ejercicio 2, Opción B
química|cantidad química|2006|Reserva 4|Ejercicio 2, Opción B
química|cantidad química|2006|Reserva 4|Ejercicio 4, Opción A
química|cantidad química|2006|Reserva 4|Ejercicio 6, Opción A
química|cantidad química|2006|Septiembre|Ejercicio 4, Opción A
química|cantidad química|2001|Junio|Ejercicio 6, Opción A
química|cantidad química|2001|Reserva 3|Ejercicio 4, Opción A
química|cantidad química|2001|Reserva 3|Ejercicio 5, Opción B
química|cantidad química|2002|Junio|Ejercicio 2, Opción B
química|cantidad química|2002|Junio|Ejercicio 6, Opción A
química|cantidad química|2002|Reserva 1|Ejercicio 2, Opción B
química|cantidad química|2002|Reserva 1|Ejercicio 4, Opción B
química|cantidad química|2002|Reserva 2|Ejercicio 2, Opción B
química|cantidad química|2002|Reserva 2|Ejercicio 6, Opción A
química|cantidad química|2002|Reserva 3|Ejercicio 4, Opción A
química|cantidad química|2002|Reserva 4|Ejercicio 2, Opción B
química|cantidad química|2002|Reserva 4|Ejercicio 5, Opción A
química|cantidad química|2002|Septiembre|Ejercicio 5, Opción A
química|cantidad química|2002|Septiembre|Ejercicio 5, Opción B
química|cantidad química|2008|Junio|Ejercicio 2, Opción B
química|cantidad química|2008|Junio|Ejercicio 5, Opción B
química|cantidad química|2008|Reserva 1|Ejercicio 5, Opción A
química|cantidad química|2008|Reserva 1|Ejercicio 5, Opción B
química|cantidad química|2008|Reserva 2|Ejercicio 6, Opción A
química|cantidad química|2008|Reserva 2|Ejercicio 2, Opción B
química|cantidad química|2008|Reserva 3|Ejercicio 2, Opción B
química|cantidad química|2008|Reserva 4|Ejercicio 2, Opción B
química|cantidad química|2008|Septiembre|Ejercicio 4, Opción A
química|cantidad química|2013|Junio|Ejercicio 4, Opción A
química|cantidad química|2013|Reserva 1|Ejercicio 2, Opción B
química|cantidad química|2013|Reserva 2|Ejercicio 2, Opción B
química|cantidad química|2013|Reserva 3|Ejercicio 6, Opción A
química|cantidad química|2013|Reserva 3|Ejercicio 2, Opción B
química|cantidad química|2013|Reserva 4|Ejercicio 2, Opción B
química|cantidad química|2013|Reserva 4|Ejercicio 5, Opción B
química|cantidad química|2013|Septiembre|Ejercicio 5, Opción A
química|cantidad química|2013|Septiembre|Ejercicio 5, Opción B
química|cantidad química|2009|Junio|Ejercicio 4, Opción A
química|cantidad química|2009|Reserva 1|Ejercicio 6, Opción A
química|cantidad química|2009|Reserva 1|Ejercicio 2, Opción B
química|cantidad química|2009|Reserva 2|Ejercicio 2, Opción B
química|cantidad química|2009|Reserva 2|Ejercicio 4, Opción B
química|cantidad química|2009|Reserva 3|Ejercicio 5, Opción A
química|cantidad química|2009|Reserva 3|Ejercicio 5, Opción B
química|cantidad química|2009|Reserva 4|Ejercicio 2, Opción B
química|cantidad química|2009|Reserva 4|Ejercicio 5, Opción B
química|cantidad química|2009|Septiembre|Ejercicio 2, Opción B
química|cantidad química|2007|Junio|Ejercicio 4, Opción A
química|cantidad química|2007|Junio|Ejercicio 5, Opción B
química|cantidad química|2007|Reserva 1|Ejercicio 2, Opción B
química|cantidad química|2007|Reserva 2|Ejercicio 5, Opción A
química|cantidad química|2007|Reserva 2|Ejercicio 5, Opción B
química|cantidad química|2007|Reserva 3|Ejercicio 2, Opción B
química|cantidad química|2007|Reserva 3|Ejercicio 5, Opción B
química|cantidad química|2007|Reserva 4|Ejercicio 6, Opción A
química|cantidad química|2007|Reserva 4|Ejercicio 2, Opción B
química|cantidad química|2007|Septiembre|Ejercicio 2, Opción B
química|cantidad química|2014|Junio|Ejercicio 2, Opción B
química|cantidad química|2014|Reserva 1|Ejercicio 2, Opción B
química|cantidad química|2014|Reserva 1|Ejercicio 6, Opción A
química|cantidad química|2014|Reserva 2|Ejercicio 2, Opción B
química|cantidad química|2014|Reserva 3|Ejercicio 5, Opción A
